id,transaction_id,event_id,timestamp,value,in_seq_pos
11263,2813,6,2022-04-03 08:55:01.946073,,3
11264,2814,7,2022-04-25 08:54:55.946219,,3
11265,2814,15,2022-04-25 08:54:53.946219,,3
11266,2814,10,2022-04-25 08:54:55.946219,,4
11267,2815,4,2022-01-16 08:54:59.950380,,4
11268,2815,9,2022-01-16 08:55:00.950380,,2
11269,2815,8,2022-01-16 08:55:02.950380,,4
11270,2815,15,2022-01-16 08:54:57.950380,,3
11271,2815,15,2022-01-16 08:55:01.950380,,1
11272,2816,2,2022-04-26 08:54:57.954054,,4
11273,2816,3,2022-04-26 08:55:02.954054,,2
11274,2816,6,2022-04-26 08:54:59.954054,,4
11275,2817,7,2022-04-23 08:54:54.954193,,1
11276,2817,12,2022-04-23 08:55:01.954193,,2
11277,2817,1,2022-04-23 08:55:02.954193,,1
11278,2818,7,2022-03-01 08:55:01.954831,,4
11279,2818,6,2022-03-01 08:54:53.954831,,3
11280,2818,16,2022-03-01 08:54:53.954831,,3
11281,2818,13,2022-03-01 08:54:59.954831,,2
11282,2819,16,2022-03-12 08:55:01.955002,,4
11283,2819,7,2022-03-12 08:54:54.955002,,1
11284,2819,1,2022-03-12 08:54:55.955002,,3
11285,2819,10,2022-03-12 08:54:55.955002,,2
11286,2819,15,2022-03-12 08:55:02.955002,,1
11287,2820,7,2022-04-15 08:54:59.956548,,3
11288,2820,6,2022-04-15 08:54:56.956548,,3
11289,2820,6,2022-04-15 08:54:53.956548,,3
11290,2821,10,2022-03-17 08:55:00.961099,,2
11291,2821,16,2022-03-17 08:54:53.961099,,4
11292,2821,15,2022-03-17 08:54:57.961099,,4
11293,2821,12,2022-03-17 08:54:55.961099,,2
11294,2821,13,2022-03-17 08:55:02.961099,,1
11295,2822,14,2022-05-14 08:54:53.961303,,1
11296,2822,12,2022-05-14 08:54:58.961303,,2
11297,2822,3,2022-05-14 08:55:01.961303,,2
11298,2823,14,2022-02-04 08:55:00.961425,,3
11299,2823,16,2022-02-04 08:54:55.961425,,4
11300,2823,14,2022-02-04 08:55:01.961425,,1
11301,2823,5,2022-02-04 08:55:00.961425,,2
11302,2824,7,2022-05-15 08:54:59.961698,,4
11303,2824,13,2022-05-15 08:54:54.961698,,4
11304,2824,7,2022-05-15 08:54:55.961698,,1
11305,2825,9,2022-01-14 08:54:56.961825,,4
11306,2825,3,2022-01-14 08:55:02.961825,,3
11307,2825,1,2022-01-14 08:54:53.961825,,2
11308,2825,7,2022-01-14 08:54:53.961825,,4
11309,2825,2,2022-01-14 08:55:00.961825,,4
11310,2826,2,2022-02-12 08:54:57.962009,,4
11311,2826,3,2022-02-12 08:54:59.962009,,2
11312,2826,8,2022-02-12 08:55:02.962009,,2
11313,2827,5,2022-01-30 08:55:00.962277,,4
11314,2827,8,2022-01-30 08:55:02.962277,,1
11315,2827,9,2022-01-30 08:54:55.962277,,2
11316,2827,13,2022-01-30 08:54:57.962277,,4
11317,2828,11,2022-02-05 08:55:00.962600,,1
11318,2828,10,2022-02-05 08:54:59.962600,,2
11319,2828,6,2022-02-05 08:54:59.962600,,1
11320,2828,10,2022-02-05 08:54:55.962600,,3
11321,2828,1,2022-02-05 08:55:02.962600,,1
11322,2829,8,2022-05-17 08:54:53.962786,,4
11323,2829,16,2022-05-17 08:54:53.962786,,3
11324,2829,13,2022-05-17 08:54:54.962786,,1
11325,2829,6,2022-05-17 08:54:54.962786,,1
11326,2830,2,2022-04-08 08:54:57.962937,,4
11327,2830,8,2022-04-08 08:54:56.962937,,1
11328,2830,5,2022-04-08 08:54:59.962937,,2
11329,2830,7,2022-04-08 08:54:59.962937,,1
11330,2830,8,2022-04-08 08:54:59.962937,,4
11331,2831,8,2022-03-08 08:55:00.963174,,3
11332,2831,14,2022-03-08 08:55:02.963174,,1
11333,2831,1,2022-03-08 08:54:55.963174,,3
11334,2831,12,2022-03-08 08:54:54.963174,,2
11335,2831,6,2022-03-08 08:55:02.963174,,1
11336,2832,16,2022-05-22 08:55:01.963350,,1
11337,2832,5,2022-05-22 08:55:02.963350,,3
11338,2832,8,2022-05-22 08:55:00.963350,,1
11339,2832,13,2022-05-22 08:55:02.963350,,3
11340,2833,10,2022-04-13 08:54:55.963572,,1
11341,2833,4,2022-04-13 08:54:59.963572,,2
11342,2833,1,2022-04-13 08:55:02.963572,,1
11343,2833,12,2022-04-13 08:54:56.963572,,4
11344,2834,16,2022-04-19 08:54:53.964838,,3
11345,2834,12,2022-04-19 08:55:02.964838,,2
11346,2834,12,2022-04-19 08:55:02.964838,,3
11347,2834,13,2022-04-19 08:54:59.964838,,3
11348,2835,1,2022-01-15 08:54:56.965392,,2
11349,2835,10,2022-01-15 08:54:55.965392,,2
11350,2835,10,2022-01-15 08:54:55.965392,,4
11351,2836,3,2022-01-10 08:54:59.965593,,2
11352,2836,16,2022-01-10 08:54:55.965593,,2
11353,2836,9,2022-01-10 08:55:00.965593,,4
11354,2836,14,2022-01-10 08:55:02.965593,,1
11355,2836,16,2022-01-10 08:54:53.965593,,4
11356,2837,12,2022-04-08 08:54:59.965855,,3
11357,2837,13,2022-04-08 08:54:59.965855,,1
11358,2837,1,2022-04-08 08:54:56.965855,,1
11359,2837,1,2022-04-08 08:54:54.965855,,3
11360,2837,11,2022-04-08 08:54:56.965855,,4
11361,2838,6,2022-01-13 08:55:00.966056,,2
11362,2838,1,2022-01-13 08:55:00.966056,,4
11363,2838,12,2022-01-13 08:54:54.966056,,4
11364,2839,13,2022-02-12 08:55:01.966186,,1
11365,2839,3,2022-02-12 08:55:00.966186,,2
11366,2839,16,2022-02-12 08:55:02.966186,,2
11367,2839,13,2022-02-12 08:54:53.966186,,2
11368,2839,9,2022-02-12 08:54:57.966186,,3
11369,2840,8,2022-02-09 08:54:59.966447,,3
11370,2840,3,2022-02-09 08:54:57.966447,,2
11371,2840,12,2022-02-09 08:55:00.966447,,1
11372,2840,14,2022-02-09 08:54:59.966447,,3
11373,2840,5,2022-02-09 08:54:58.966447,,2
11374,2841,4,2022-02-21 08:54:54.966658,,2
11375,2841,4,2022-02-21 08:55:02.966658,,1
11376,2841,4,2022-02-21 08:54:53.966658,,4
11377,2841,7,2022-02-21 08:55:01.966658,,4
11378,2842,3,2022-04-05 08:54:58.966808,,4
11379,2842,16,2022-04-05 08:54:55.966808,,3
11380,2842,8,2022-04-05 08:55:01.966808,,4
11381,2842,7,2022-04-05 08:55:02.966808,,3
11382,2842,11,2022-04-05 08:54:59.966808,,4
11383,2843,15,2022-04-18 08:54:59.967178,,2
11384,2843,14,2022-04-18 08:54:58.967178,,3
11385,2843,3,2022-04-18 08:54:54.967178,,2
11386,2844,3,2022-03-04 08:54:54.967311,,2
11387,2844,7,2022-03-04 08:54:56.967311,,4
11388,2844,10,2022-03-04 08:54:58.967311,,4
11389,2844,4,2022-03-04 08:54:57.967311,,2
11390,2845,4,2022-04-06 08:55:00.967467,,2
11391,2845,2,2022-04-06 08:54:55.967467,,2
11392,2845,8,2022-04-06 08:54:59.967467,,1
11393,2845,3,2022-04-06 08:54:55.967467,,3
11394,2845,9,2022-04-06 08:54:57.967467,,4
11395,2846,16,2022-04-11 08:54:56.967805,,3
11396,2846,3,2022-04-11 08:55:00.967805,,4
11397,2846,12,2022-04-11 08:54:53.967805,,3
11398,2846,12,2022-04-11 08:54:54.967805,,2
11399,2847,4,2022-03-11 08:54:58.967960,,2
11400,2847,1,2022-03-11 08:55:01.967960,,1
11401,2847,2,2022-03-11 08:54:58.967960,,2
11402,2847,16,2022-03-11 08:54:58.967960,,4
11403,2847,1,2022-03-11 08:54:57.967960,,1
11404,2848,5,2022-01-30 08:54:59.968146,,2
11405,2848,5,2022-01-30 08:55:02.968146,,2
11406,2848,13,2022-01-30 08:55:01.968146,,4
11407,2849,9,2022-04-23 08:55:01.968267,,3
11408,2849,10,2022-04-23 08:55:00.968267,,3
11409,2849,16,2022-04-23 08:54:56.968267,,1
11410,2849,10,2022-04-23 08:54:57.968267,,4
11411,2850,8,2022-02-25 08:55:00.969020,,4
11412,2850,13,2022-02-25 08:54:58.969020,,1
11413,2850,15,2022-02-25 08:54:59.969020,,3
11414,2850,7,2022-02-25 08:54:57.969020,,2
11415,2850,7,2022-02-25 08:55:00.969020,,1
11416,2851,4,2022-02-12 08:55:01.969793,,4
11417,2851,2,2022-02-12 08:54:59.969793,,4
11418,2851,5,2022-02-12 08:55:00.969793,,1
11419,2851,13,2022-02-12 08:54:57.969793,,3
11420,2851,13,2022-02-12 08:54:57.969793,,2
11421,2852,6,2022-03-06 08:54:54.969997,,2
11422,2852,12,2022-03-06 08:54:55.969997,,4
11423,2852,7,2022-03-06 08:54:59.969997,,1
11424,2853,6,2022-03-28 08:54:53.970121,,2
11425,2853,7,2022-03-28 08:54:57.970121,,2
11426,2853,12,2022-03-28 08:54:56.970121,,4
11427,2853,5,2022-03-28 08:55:01.970121,,4
11428,2853,8,2022-03-28 08:54:58.970121,,2
11429,2854,7,2022-02-15 08:54:57.970296,,1
11430,2854,6,2022-02-15 08:54:58.970296,,4
11431,2854,3,2022-02-15 08:54:58.970296,,4
11432,2854,8,2022-02-15 08:54:59.970296,,2
11433,2855,8,2022-02-14 08:55:00.970451,,2
11434,2855,13,2022-02-14 08:54:55.970451,,1
11435,2855,6,2022-02-14 08:55:01.970451,,3
11436,2855,13,2022-02-14 08:55:02.970451,,2
11437,2856,5,2022-02-26 08:54:57.970607,,3
11438,2856,15,2022-02-26 08:54:56.970607,,3
11439,2856,9,2022-02-26 08:55:02.970607,,2
11440,2856,16,2022-02-26 08:55:02.970607,,2
11441,2856,16,2022-02-26 08:54:59.970607,,1
11442,2857,3,2022-04-16 08:55:01.970974,,4
11443,2857,14,2022-04-16 08:54:56.970974,,2
11444,2857,1,2022-04-16 08:55:01.970974,,3
11445,2857,3,2022-04-16 08:54:56.970974,,3
11446,2857,2,2022-04-16 08:55:02.970974,,4
11447,2858,10,2022-05-01 08:54:57.972517,,2
11448,2858,9,2022-05-01 08:54:55.972517,,2
11449,2858,8,2022-05-01 08:54:53.972517,,3
11450,2858,16,2022-05-01 08:54:53.972517,,2
11451,2858,5,2022-05-01 08:54:55.972517,,1
11452,2859,2,2022-03-11 08:54:58.972721,,4
11453,2859,16,2022-03-11 08:54:54.972721,,4
11454,2859,6,2022-03-11 08:54:56.972721,,1
11455,2860,6,2022-01-23 08:54:55.972866,,3
11456,2860,11,2022-01-23 08:54:56.972866,,4
11457,2860,10,2022-01-23 08:54:53.972866,,3
11458,2861,6,2022-04-14 08:54:58.973037,,3
11459,2861,4,2022-04-14 08:54:56.973037,,2
11460,2861,13,2022-04-14 08:54:56.973037,,4
11461,2862,11,2022-04-11 08:54:55.973190,,1
11462,2862,11,2022-04-11 08:54:54.973190,,4
11463,2862,12,2022-04-11 08:54:56.973190,,1
11464,2862,4,2022-04-11 08:54:54.973190,,1
11465,2862,6,2022-04-11 08:55:00.973190,,2
11466,2863,14,2022-02-03 08:54:58.973567,,3
11467,2863,3,2022-02-03 08:54:54.973567,,1
11468,2863,14,2022-02-03 08:55:02.973567,,3
11469,2863,14,2022-02-03 08:54:55.973567,,4
11470,2863,8,2022-02-03 08:55:01.973567,,2
11471,2864,15,2022-05-04 08:54:54.973808,,2
11472,2864,12,2022-05-04 08:54:57.973808,,3
11473,2864,14,2022-05-04 08:54:58.973808,,1
11474,2864,6,2022-05-04 08:55:02.973808,,3
11475,2865,7,2022-05-07 08:55:01.973969,,3
11476,2865,12,2022-05-07 08:54:56.973969,,1
11477,2865,8,2022-05-07 08:54:54.973969,,3
11478,2865,1,2022-05-07 08:54:56.973969,,3
11479,2865,16,2022-05-07 08:55:00.973969,,2
11480,2866,16,2022-04-17 08:54:53.977211,,1
11481,2866,12,2022-04-17 08:54:58.977211,,2
11482,2866,15,2022-04-17 08:55:02.977211,,3
11483,2866,8,2022-04-17 08:55:00.977211,,3
11484,2866,4,2022-04-17 08:54:53.977211,,4
11485,2867,6,2022-02-21 08:54:59.977456,,3
11486,2867,16,2022-02-21 08:55:00.977456,,3
11487,2867,8,2022-02-21 08:55:00.977456,,3
11488,2868,1,2022-04-11 08:54:59.978324,,2
11489,2868,10,2022-04-11 08:55:00.978324,,2
11490,2868,11,2022-04-11 08:54:57.978324,,2
11491,2868,2,2022-04-11 08:54:55.978324,,4
11492,2868,1,2022-04-11 08:54:59.978324,,1
11493,2869,1,2022-05-25 08:54:53.978555,,3
11494,2869,10,2022-05-25 08:55:00.978555,,2
11495,2869,8,2022-05-25 08:54:54.978555,,1
11496,2869,2,2022-05-25 08:54:57.978555,,1
11497,2869,15,2022-05-25 08:54:59.978555,,2
11498,2870,2,2022-02-03 08:54:53.978762,,1
11499,2870,15,2022-02-03 08:55:00.978762,,4
11500,2870,2,2022-02-03 08:54:58.978762,,1
11501,2870,12,2022-02-03 08:54:53.978762,,1
11502,2870,1,2022-02-03 08:54:57.978762,,4
11503,2871,7,2022-02-15 08:54:59.978942,,2
11504,2871,10,2022-02-15 08:54:54.978942,,3
11505,2871,1,2022-02-15 08:55:01.978942,,4
11506,2871,13,2022-02-15 08:54:58.978942,,4
11507,2871,7,2022-02-15 08:55:02.978942,,1
11508,2872,13,2022-04-04 08:55:00.979119,,1
11509,2872,8,2022-04-04 08:54:58.979119,,3
11510,2872,16,2022-04-04 08:54:59.979119,,1
11511,2872,9,2022-04-04 08:54:55.979119,,3
11512,2872,5,2022-04-04 08:54:59.979119,,4
11513,2873,4,2022-05-14 08:54:59.979396,,2
11514,2873,5,2022-05-14 08:55:02.979396,,4
11515,2873,16,2022-05-14 08:54:53.979396,,2
11516,2873,9,2022-05-14 08:55:02.979396,,4
11517,2873,1,2022-05-14 08:55:01.979396,,3
11518,2874,15,2022-02-14 08:54:56.979681,,2
11519,2874,5,2022-02-14 08:55:02.979681,,2
11520,2874,16,2022-02-14 08:54:57.979681,,2
11521,2874,15,2022-02-14 08:54:53.979681,,4
11522,2875,11,2022-04-02 08:54:54.980267,,1
11523,2875,2,2022-04-02 08:55:00.980267,,2
11524,2875,2,2022-04-02 08:55:00.980267,,4
11525,2875,15,2022-04-02 08:55:02.980267,,4
11526,2876,16,2022-04-26 08:54:55.980941,,4
11527,2876,12,2022-04-26 08:54:57.980941,,3
11528,2876,12,2022-04-26 08:54:58.980941,,2
11529,2876,9,2022-04-26 08:54:54.980941,,1
11530,2876,14,2022-04-26 08:55:02.980941,,2
11531,2877,3,2022-01-21 08:55:00.981440,,4
11532,2877,8,2022-01-21 08:54:59.981440,,4
11533,2877,16,2022-01-21 08:55:01.981440,,1
11534,2878,6,2022-03-22 08:54:54.982537,,2
11535,2878,13,2022-03-22 08:55:01.982537,,4
11536,2878,7,2022-03-22 08:54:54.982537,,3
11537,2878,13,2022-03-22 08:54:53.982537,,1
11538,2878,14,2022-03-22 08:55:01.982537,,4
11539,2879,2,2022-04-05 08:54:55.982810,,1
11540,2879,14,2022-04-05 08:55:01.982810,,3
11541,2879,3,2022-04-05 08:54:59.982810,,4
11542,2879,14,2022-04-05 08:55:01.982810,,3
11543,2880,6,2022-03-26 08:54:57.982965,,2
11544,2880,9,2022-03-26 08:54:58.982965,,4
11545,2880,4,2022-03-26 08:54:55.982965,,4
11546,2880,8,2022-03-26 08:54:56.982965,,2
11547,2881,10,2022-05-16 08:54:55.983301,,4
11548,2881,11,2022-05-16 08:55:01.983301,,2
11549,2881,6,2022-05-16 08:54:53.983301,,4
11550,2881,16,2022-05-16 08:54:54.983301,,4
11551,2881,16,2022-05-16 08:54:54.983301,,1
11552,2882,1,2022-05-03 08:54:53.983879,,1
11553,2882,1,2022-05-03 08:54:58.983879,,3
11554,2882,8,2022-05-03 08:54:56.983879,,4
11555,2882,5,2022-05-03 08:55:01.983879,,1
11556,2882,8,2022-05-03 08:55:02.983879,,4
11557,2883,4,2022-02-23 08:54:58.984073,,2
11558,2883,6,2022-02-23 08:54:55.984073,,2
11559,2883,8,2022-02-23 08:55:01.984073,,3
11560,2884,1,2022-01-23 08:55:01.984201,,3
11561,2884,15,2022-01-23 08:55:02.984201,,4
11562,2884,7,2022-01-23 08:54:56.984201,,3
11563,2885,5,2022-01-03 08:54:54.984335,,2
11564,2885,7,2022-01-03 08:55:00.984335,,1
11565,2885,5,2022-01-03 08:55:01.984335,,4
11566,2885,13,2022-01-03 08:55:02.984335,,1
11567,2886,13,2022-02-12 08:55:01.984485,,4
11568,2886,10,2022-02-12 08:54:57.984485,,2
11569,2886,5,2022-02-12 08:54:58.984485,,3
11570,2886,16,2022-02-12 08:54:56.984485,,2
11571,2886,9,2022-02-12 08:54:54.984485,,4
11572,2887,14,2022-04-20 08:55:00.984663,,4
11573,2887,11,2022-04-20 08:54:55.984663,,1
11574,2887,6,2022-04-20 08:54:53.984663,,1
11575,2887,7,2022-04-20 08:55:02.984663,,3
11576,2888,9,2022-04-06 08:54:58.984929,,3
11577,2888,13,2022-04-06 08:54:57.984929,,2
11578,2888,1,2022-04-06 08:54:53.984929,,2
11579,2889,14,2022-04-26 08:54:59.985478,,2
11580,2889,3,2022-04-26 08:54:53.985478,,2
11581,2889,7,2022-04-26 08:55:00.985478,,2
11582,2890,8,2022-05-09 08:54:57.985759,,2
11583,2890,1,2022-05-09 08:54:53.985759,,1
11584,2890,2,2022-05-09 08:54:57.985759,,2
11585,2890,8,2022-05-09 08:54:57.985759,,1
11586,2891,3,2022-02-02 08:54:55.985913,,1
11587,2891,7,2022-02-02 08:54:59.985913,,2
11588,2891,5,2022-02-02 08:54:54.985913,,3
11589,2891,13,2022-02-02 08:54:58.985913,,1
11590,2891,10,2022-02-02 08:54:54.985913,,4
11591,2892,3,2022-04-02 08:55:00.986094,,2
11592,2892,16,2022-04-02 08:54:58.986094,,4
11593,2892,11,2022-04-02 08:55:00.986094,,4
11594,2892,9,2022-04-02 08:54:58.986094,,1
11595,2892,10,2022-04-02 08:54:54.986094,,4
11596,2893,16,2022-05-22 08:54:57.986267,,4
11597,2893,12,2022-05-22 08:54:55.986267,,4
11598,2893,15,2022-05-22 08:54:59.986267,,4
11599,2893,3,2022-05-22 08:54:53.986267,,4
11600,2893,4,2022-05-22 08:54:56.986267,,1
11601,2894,6,2022-04-22 08:54:59.986557,,2
11602,2894,3,2022-04-22 08:55:01.986557,,2
11603,2894,9,2022-04-22 08:54:55.986557,,1
11604,2894,6,2022-04-22 08:54:57.986557,,2
11605,2894,9,2022-04-22 08:54:53.986557,,2
11606,2895,2,2022-02-27 08:55:01.986809,,4
11607,2895,7,2022-02-27 08:54:58.986809,,1
11608,2895,13,2022-02-27 08:54:53.986809,,3
11609,2895,12,2022-02-27 08:54:59.986809,,1
11610,2896,6,2022-05-16 08:54:57.987063,,3
11611,2896,14,2022-05-16 08:55:00.987063,,2
11612,2896,12,2022-05-16 08:55:02.987063,,3
11613,2896,11,2022-05-16 08:54:57.987063,,4
11614,2897,7,2022-02-27 08:55:02.987224,,1
11615,2897,13,2022-02-27 08:54:59.987224,,1
11616,2897,2,2022-02-27 08:54:59.987224,,2
11617,2897,11,2022-02-27 08:54:53.987224,,4
11618,2898,14,2022-05-05 08:54:56.987373,,1
11619,2898,9,2022-05-05 08:54:55.987373,,4
11620,2898,13,2022-05-05 08:54:54.987373,,1
11621,2898,1,2022-05-05 08:54:58.987373,,3
11622,2898,13,2022-05-05 08:54:58.987373,,1
11623,2899,14,2022-02-25 08:54:57.987642,,1
11624,2899,3,2022-02-25 08:55:01.987642,,1
11625,2899,15,2022-02-25 08:54:56.987642,,3
11626,2899,9,2022-02-25 08:54:56.987642,,2
11627,2899,1,2022-02-25 08:54:57.987642,,2
11628,2900,4,2022-05-08 08:54:53.987832,,4
11629,2900,10,2022-05-08 08:54:54.987832,,2
11630,2900,11,2022-05-08 08:54:55.987832,,4
11631,2901,2,2022-05-11 08:55:02.988115,,4
11632,2901,4,2022-05-11 08:54:53.988115,,4
11633,2901,16,2022-05-11 08:54:58.988115,,1
11634,2901,15,2022-05-11 08:54:57.988115,,2
11635,2901,5,2022-05-11 08:55:02.988115,,1
11636,2902,7,2022-04-10 08:54:53.988474,,3
11637,2902,2,2022-04-10 08:54:55.988474,,3
11638,2902,8,2022-04-10 08:54:56.988474,,3
11639,2902,15,2022-04-10 08:54:55.988474,,1
11640,2903,16,2022-01-09 08:54:53.988646,,1
11641,2903,16,2022-01-09 08:55:00.988646,,4
11642,2903,13,2022-01-09 08:54:57.988646,,2
11643,2903,14,2022-01-09 08:54:53.988646,,2
11644,2904,10,2022-01-13 08:55:02.988803,,1
11645,2904,16,2022-01-13 08:54:58.988803,,2
11646,2904,9,2022-01-13 08:54:59.988803,,1
11647,2904,1,2022-01-13 08:55:00.988803,,3
11648,2905,14,2022-03-21 08:54:58.988957,,4
11649,2905,7,2022-03-21 08:54:59.988957,,2
11650,2905,10,2022-03-21 08:54:59.988957,,2
11651,2906,14,2022-02-06 08:54:59.989080,,2
11652,2906,6,2022-02-06 08:54:55.989080,,4
11653,2906,12,2022-02-06 08:54:56.989080,,4
11654,2906,11,2022-02-06 08:54:53.989080,,3
11655,2907,5,2022-03-29 08:54:57.989234,,3
11656,2907,12,2022-03-29 08:55:00.989234,,2
11657,2907,14,2022-03-29 08:54:56.989234,,1
11658,2907,3,2022-03-29 08:55:00.989234,,3
11659,2908,8,2022-02-17 08:54:54.989483,,4
11660,2908,8,2022-02-17 08:55:02.989483,,2
11661,2908,13,2022-02-17 08:54:59.989483,,4
11662,2908,14,2022-02-17 08:54:57.989483,,1
11663,2909,7,2022-05-05 08:54:58.989693,,3
11664,2909,4,2022-05-05 08:55:01.989693,,2
11665,2909,14,2022-05-05 08:55:00.989693,,4
11666,2910,9,2022-04-11 08:54:54.989973,,1
11667,2910,7,2022-04-11 08:55:02.989973,,3
11668,2910,15,2022-04-11 08:55:01.989973,,4
11669,2910,3,2022-04-11 08:54:54.989973,,1
11670,2911,15,2022-03-11 08:55:00.990134,,4
11671,2911,10,2022-03-11 08:55:01.990134,,4
11672,2911,9,2022-03-11 08:55:01.990134,,1
11673,2911,10,2022-03-11 08:54:54.990134,,3
11674,2912,3,2022-02-08 08:54:59.990290,,2
11675,2912,4,2022-02-08 08:54:53.990290,,3
11676,2912,2,2022-02-08 08:55:00.990290,,2
11677,2912,15,2022-02-08 08:55:00.990290,,1
11678,2913,10,2022-03-24 08:54:53.990573,,4
11679,2913,15,2022-03-24 08:54:54.990573,,2
11680,2913,12,2022-03-24 08:54:58.990573,,3
11681,2913,9,2022-03-24 08:55:00.990573,,3
11682,2913,12,2022-03-24 08:54:54.990573,,3
11683,2914,1,2022-04-17 08:54:54.990979,,1
11684,2914,6,2022-04-17 08:55:02.990979,,3
11685,2914,1,2022-04-17 08:54:59.990979,,3
11686,2915,12,2022-01-04 08:54:54.991123,,3
11687,2915,6,2022-01-04 08:54:54.991123,,4
11688,2915,15,2022-01-04 08:55:02.991123,,4
11689,2915,14,2022-01-04 08:54:54.991123,,3
11690,2915,2,2022-01-04 08:54:59.991123,,4
11691,2916,1,2022-05-12 08:54:58.991302,,2
11692,2916,5,2022-05-12 08:54:55.991302,,1
11693,2916,3,2022-05-12 08:54:55.991302,,3
11694,2916,5,2022-05-12 08:54:57.991302,,3
11695,2917,15,2022-03-24 08:55:01.991454,,1
11696,2917,15,2022-03-24 08:54:56.991454,,3
11697,2917,8,2022-03-24 08:54:53.991454,,2
11698,2918,9,2022-03-15 08:54:55.991578,,1
11699,2918,16,2022-03-15 08:55:01.991578,,4
11700,2918,16,2022-03-15 08:55:01.991578,,3
11701,2918,4,2022-03-15 08:54:57.991578,,1
11702,2918,5,2022-03-15 08:54:58.991578,,4
11703,2919,3,2022-05-12 08:55:01.991864,,2
11704,2919,11,2022-05-12 08:54:55.991864,,2
11705,2919,4,2022-05-12 08:54:57.991864,,3
11706,2919,16,2022-05-12 08:54:57.991864,,1
11707,2919,6,2022-05-12 08:54:53.991864,,4
11708,2920,10,2022-04-28 08:54:53.992058,,3
11709,2920,13,2022-04-28 08:54:57.992058,,1
11710,2920,7,2022-04-28 08:54:58.992058,,3
11711,2921,6,2022-04-25 08:54:53.992318,,3
11712,2921,12,2022-04-25 08:55:01.992318,,1
11713,2921,12,2022-04-25 08:55:00.992318,,4
11714,2921,12,2022-04-25 08:55:00.992318,,2
11715,2921,11,2022-04-25 08:55:00.992318,,1
11716,2922,5,2022-03-21 08:54:53.992538,,3
11717,2922,11,2022-03-21 08:55:00.992538,,4
11718,2922,5,2022-03-21 08:54:55.992538,,2
11719,2923,7,2022-05-21 08:54:56.992698,,1
11720,2923,16,2022-05-21 08:54:55.992698,,2
11721,2923,16,2022-05-21 08:55:02.992698,,3
11722,2924,5,2022-02-10 08:54:57.992828,,3
11723,2924,6,2022-02-10 08:54:55.992828,,3
11724,2924,12,2022-02-10 08:54:54.992828,,3
11725,2924,12,2022-02-10 08:55:00.992828,,1
11726,2924,14,2022-02-10 08:55:00.992828,,4
11727,2925,13,2022-01-07 08:54:58.993006,,2
11728,2925,7,2022-01-07 08:54:59.993006,,1
11729,2925,9,2022-01-07 08:54:57.993006,,3
11730,2925,2,2022-01-07 08:54:58.993006,,4
11731,2925,6,2022-01-07 08:54:53.993006,,3
11732,2926,4,2022-01-23 08:55:00.993341,,4
11733,2926,7,2022-01-23 08:55:00.993341,,3
11734,2926,7,2022-01-23 08:54:54.993341,,4
11735,2927,12,2022-05-20 08:55:01.993479,,4
11736,2927,3,2022-05-20 08:55:01.993479,,1
11737,2927,15,2022-05-20 08:54:54.993479,,1
11738,2927,10,2022-05-20 08:55:01.993479,,1
11739,2928,8,2022-04-13 08:55:02.993769,,4
11740,2928,14,2022-04-13 08:54:58.993769,,4
11741,2928,12,2022-04-13 08:54:53.993769,,4
11742,2928,12,2022-04-13 08:54:54.993769,,2
11743,2928,2,2022-04-13 08:54:58.993769,,1
11744,2929,9,2022-01-06 08:54:57.993959,,1
11745,2929,11,2022-01-06 08:55:02.993959,,3
11746,2929,9,2022-01-06 08:54:58.993959,,2
11747,2930,5,2022-03-03 08:54:53.994166,,4
11748,2930,16,2022-03-03 08:54:57.994166,,3
11749,2930,11,2022-03-03 08:54:58.994166,,3
11750,2931,15,2022-01-15 08:54:57.994313,,1
11751,2931,13,2022-01-15 08:55:00.994313,,2
11752,2931,6,2022-01-15 08:54:53.994313,,3
11753,2931,14,2022-01-15 08:54:57.994313,,3
11754,2932,4,2022-03-13 08:55:01.994467,,2
11755,2932,10,2022-03-13 08:55:00.994467,,1
11756,2932,2,2022-03-13 08:55:00.994467,,2
11757,2933,5,2022-02-05 08:55:02.994593,,1
11758,2933,9,2022-02-05 08:54:59.994593,,3
11759,2933,4,2022-02-05 08:54:55.994593,,1
11760,2933,14,2022-02-05 08:55:01.994593,,1
11761,2933,16,2022-02-05 08:54:58.994593,,1
11762,2934,12,2022-02-08 08:55:02.994766,,2
11763,2934,11,2022-02-08 08:54:58.994766,,1
11764,2934,3,2022-02-08 08:54:58.994766,,1
11765,2934,1,2022-02-08 08:55:00.994766,,4
11766,2935,14,2022-02-16 08:54:53.994913,,3
11767,2935,14,2022-02-16 08:55:00.994913,,3
11768,2935,4,2022-02-16 08:55:02.994913,,4
11769,2935,15,2022-02-16 08:54:53.994913,,2
11770,2935,7,2022-02-16 08:54:59.994913,,4
11771,2936,5,2022-03-14 08:54:58.995089,,4
11772,2936,1,2022-03-14 08:54:59.995089,,2
11773,2936,9,2022-03-14 08:55:00.995089,,2
11774,2936,7,2022-03-14 08:55:01.995089,,4
11775,2936,6,2022-03-14 08:55:00.995089,,3
11776,2937,3,2022-03-18 08:54:58.995365,,3
11777,2937,11,2022-03-18 08:54:56.995365,,2
11778,2937,11,2022-03-18 08:54:55.995365,,2
11779,2937,10,2022-03-18 08:54:58.995365,,4
